contract,block,function_name,inputs,outputs,block_timestamp
0x54586be62e3c3580375ae3723c145253060ca0c2,20112339,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:15:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112339,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:15:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112341,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:15:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112342,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:16:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112343,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:16:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112344,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:16:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112345,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:16:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112346,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:16:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112347,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:17:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112348,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:17:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112349,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:17:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112360,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:19:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112361,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:19:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112350,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:17:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112351,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:17:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1103788900}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112352,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 15:18:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20112353,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6549576219024}]",2024-06-17 15:18:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112353,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 15:18:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112353,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352696000000}]",2024-06-17 15:18:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112353,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 15:18:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20112353,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99972183}]",2024-06-17 15:18:23
